date,title,description,location,url,long_description,standort,branchen,mitarbeiter,jahresumsatz,preisvorstellung,international
14.10.2024,"Forkardt Industriestoßdämpfer - Sortimentsverkauf, Ersatzteile & tech. Zeichnung",Geboten wird der Grundstein für eine Neugründung oder die Möglichkeit den vorhandenen Betrieb im Bereich Hydraulig/Pneumatik zu erweitern.,Nordrhein-Westfalen / Düsseldorf / Solingen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=210182,"
Wegen Betriebsaufgabe steht das gesamte Sortiment / Produktionslager zur Fertigung, Wartung und Reparatur der Forkardt Stoßdämpfer zum Verkauf. Eine hervorragende Chance, eine bestehende Angebotspalette zu erweitern oder eine eigene Firma zu gründen.
Die Firma hat als einziger Zulieferant über 50 Jahre die Stoßdämpfer produziert und maßgeblich weiterentwickelt.
Das Paket beinhaltet sämtliche technische Zeichnungen, fertig und teilweise montierte Dämpfer sowie das gesamte Produktionslager an Bauteilen.
Forkardt Industriestoßdämpfer sind weltweit im Einsatz und haben auf Grund Ihrer Bauart eine sehr hohe Standzeit.
Neben dem Neuverkauf lag die Ausrichtung des Geschäftes auf Wartungs- und Reparaturarbeiten.
Zudem besteht der weltweite Bedarf an Dichtungen, des Ölwechsels und den Folgen von Anwendungsfehlern.
Im Gegensatz zu alternativen Dämpfern sticht die Qualität und die Nutzungsdauer, sprich Langlebigkeit der Forkardt Dämpfer hervor.
Eine als einzigartig zu bezeichnende Nische, sodass Dämpfer über 20 Jahre und darüber hinaus im Einsatz sind.",Nordrhein-Westfalen > Düsseldorf > Solingen,,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,Ja
14.10.2024,Beratungsunternehmen Prium X UG mit namhaften Kunden zu verkaufen,"Prium X UG bietet Unternehmensberatung, Ingenieursdienstleistungen und Coaching. Etablierter Kundenstamm in der Rüstungsindustrie, Luftfahrt, Verkehr- und Transport.",Niedersachsen / Hannover / Region Hannover,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211666,"
Zum Verkauf steht die Prium X UG, ein spezialisiertes Beratungsunternehmen für Unternehmensberatung, Ingenieursdienstleistungen und Coaching. Gegründet im November 2023, hat Prium X bereits einen etabilierten Kundenstamm in der Rüstungsindustrie und Verkehrsbranche aufgebaut. Erste Gespräche mit einem führenden Unternehmen der Luftfahrtbranche sowie wertvolle Kontakte und Unterlagen des Bundesverbandes für Sicherheit und Verteidigung (BDSV) sind vorhanden.

Das Unternehmen bietet enormes Potenzial, um sich auf Projektausschreibungen zu bewerben und in neuen Märkten zu expandieren. Eine voll funktionsfähige Webseite (www.priumx.de) mit ebenfalls eigenen Coaching Produkten gehört ebenfalls zum Angebot, zusammen mit den bestehenden Geschäftsbeziehungen.

Verkaufsgründe:
Der derzeitige CEO verlagert seinen beruflichen Fokus und möchte daher das Unternehmen in neue Hände übergeben. Eine weiterführende Beratung und Betreuung wird angeboten, auch im Bereich der Automobilbranche.

Zielgruppe:
Das Unternehmen ist ideal für bestehende Firmen, die Ihr Beratungsportfolio erweitern möchten, oder für private Investoren, die in die Unternehmensberatungsbranche einsteigen wollen.

Preisvorstellung:
50.000€ VB.",Niedersachsen > Hannover > Region Hannover,,bis 5 Beschäftigte,Nicht veröffentlicht,bis 50 Tsd. Euro,Ja
14.10.2024,Etabliertes Kosmetikunternehmen sucht einen Nachfolger,Seit 1990 bestehendes Kosmetikunternehmen inkl. med. Fußpflege in Leipzig aus Altersgründen zu verkaufen.,"Sachsen / Leipzig / Leipzig, Stadt",https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=205862,"
Das Kosmetikunternehmen wird seit 1990 geführt. Dazu gehören 3 Geschäfte in Leipzig
(in der Nähe vom Bahnhof ca. 30 m², Zentrum-West ca. 104 m² und ein Geschäft in
einem Altenheim in Paunsdorf - Podologie ca. 20 m²).

Im Zentrum-West fand vor 3 Jahren ein Kabinenumbau statt. Hier teilt sich das Geschäft
auf 2 Etagen auf. Große Schaufenster ermöglichen eine gute Erkennbarkeit von Außen.

Alle drei Geschäfte werden voll ausgestattet übergeben. Die Räumlichkeiten sind saniert
und das Inventar ist neuwertig.

Parkplätze sind vorhanden bzw. angemietet.

Die Stammkunden haben ein Alter zwischen 18 und 80 Jahre.

Kurz- und mittelfristig sind keine Investitionen notwendig.

Es ist eine Übergangsphase von 1 bis 2 Jahren geplant. Damit ist eine Einarbeitung /
Unterstützung durch die Verkäuferin möglich.","Sachsen > Leipzig > Leipzig, Stadt",,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,Nicht veröffentlicht,
14.10.2024,erfolgreicher Raumausstatterbetrieb sucht einen Nachfolger,Ein seit 30 Jahren am Markt erfolgreich etabliertes Handwerksunternehmen wird übergeben.,"Sachsen / Leipzig / Leipzig, Stadt",https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=204202,"
Das Unternehmen ist bereits seit 30 Jahren am Markt tätig und hat sich erfolgreich etabliert. Jetzt wird ein Nachfolger für die Betriebsübernahme gesucht.

Das Unternehmen besitzt einen festen Kundenstamm wie z. B. Hotels, Arztpraxen im höherpreisigen Segment mit 80 % des Umsatzes und Privatkunden mit 20 % des Umsatzes.
Es besteht ein großes Netzwerk aus Architekten, Planern und Einrichtern. Mit diesem Personenkreis erfolgt seit Jahren eine gute und enge Zusammenarbeit.

Die Tätigkeiten des Unternehmens umfassen Polstern, Dekorieren, Tapezieren und Malern, Bodenbelegsarbeiten und Raumausstattung komplett aus einer Hand. Weiterhin ergänzt das Portfolio den Einbau von Raumtrennwänden (System RaumPlus).

Ein Mietobjekt mit einer Größe von 130 m² (Toilette, kleine Küche, Eingangsbereich, Lager) kann für eine Bruttomiete in Höhe von derzeit 981,00 Euro angemietet werden. Zusätzlich besteht die Möglichkeit ein Lager- und Werkstattbereich mit einer Größe von 80 m² (mit Heizung, Licht) separat anzumieten.

Die komplette Betriebsausstattung, Warenlager, Maschinen, Fuhrpark (Leasing), Betriebsfahrrad werden mit angeboten.

Das Unternehmen hat 2 Mitarbeiter (Voll- und Teilzeit).

Der Erwerber sollte idealerweise über eine Meisterausbildung oder einen gleichwertigen Abschluss verfügen.

Eine begleitende Übergangsphase ist möglich.","Sachsen > Leipzig > Leipzig, Stadt",,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,
14.10.2024,Perfekt für Fotografen oder Einzelhändler.,"Fotostudio in Wiesbaden zu verkaufen – vielseitige Nutzungsmöglichkeiten als Fotostudio oder Einzelhandelsfläche, ideal für Kreative oder Unternehmer. Attraktive Lage und flexible Raumgestaltung.",Hessen / Darmstadt / Wiesbaden,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211752,"
Zum Verkauf steht ein renommiertes Fotostudio in der Fußgängerzone von Wiesbaden, das sich hervorragend für Fotografen, Künstler oder Einzelhändler eignet. Diese attraktive Gewerbefläche bietet vielfältige Nutzungsmöglichkeiten und ist ideal für kreative Unternehmer, die ein etabliertes Geschäft übernehmen möchten. Nutzen Sie diese einmalige Gelegenheit, um ein hochwertig ausgestattetes Studio zu erwerben und sofort durchzustarten.

Das Fotostudio befindet sich in einer der besten Lagen Wiesbadens, umgeben von einem lebhaften Einzelhandelsumfeld. Die hervorragende Anbindung an öffentliche Verkehrsmittel und das hohe Fußgängeraufkommen bieten Ihnen eine herausragende Sichtbarkeit und eine breite Kundenbasis.

Ausstattung und Raumaufteilung

Gesamtfläche: 160 m²
Lagerraum: 40 m², ideal für die Aufbewahrung von hochwertiger Ausrüstung und
Materialien.

Studiofläche: Geräumig und flexibel gestaltbar für Fotoshootings, Workshops oder kreative Projekte.

Ladenfläche: Optimal als Verkaufs- oder Präsentationsfläche nutzbar, wodurch sich vielfältige Geschäftsmöglichkeiten bieten.

Das Studio wurde kernsaniert und entspricht den höchsten Brandschutzanforderungen. Die LAN-Kabel für die Vernetzung sind professionell im Geschäft verlegt, und das Dach ist mit hochwertiger LED-Beleuchtung ausgestattet, die eine angenehme und inspirierende Atmosphäre schafft.

Vorteile

Flexibilität: Die Räumlichkeiten sind nicht nur als Fotostudio nutzbar, sondern auch hervorragend für Einzelhandel, Showrooms oder kreative Büros geeignet.
Etablierte Kundschaft: Das Studio ist seit sieben Jahren erfolgreich im Betrieb und bietet einen soliden Kundenstamm, der in der Region gut vernetzt ist.
Geringer Investitionsaufwand: Die umfassende Infrastruktur und hochwertige Ausstattung ermöglichen einen sofortigen Betriebsstart ohne große Investitionen.

Verkaufsgrund

Der Verkauf erfolgt aufgrund der bevorstehenden beruflichen Herausforderungen im Ausland. Ich gebe das Geschäft inklusive aller Kundeninformationen und Rechte ab, sodass der neue Eigentümer nahtlos fortfahren kann.

Zusätzliche Informationen

Übernahmemodalitäten: Die Übernahme des Studios kann flexibel gestaltet werden. Auf Wunsch ist auch eine Übergabe mit kompletter technischer Ausstattung möglich.

Preis: Der Verkaufspreis ist auf Anfrage erhältlich. Bei ernsthaftem Interesse stehen wir Ihnen gerne für Besichtigungen und weitere Informationen zur Verfügung.


Verpassen Sie nicht die Gelegenheit, ein erstklassiges und vielseitig nutzbares Studio in einer hoch attraktiven Lage in Wiesbaden zu erwerben.",Hessen > Darmstadt > Wiesbaden,"Dienstleistung; Kunst, Unterhaltung und Erholung > Kreative, künstlerische und unterhaltende Tätigkeiten; Dienstleistung > Sonstige Dienstleistungen > Kreative, künstlerische und unterhaltende Tätigkeiten",bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,Nicht veröffentlicht,Ja
14.10.2024,Nachfolger für Werkzeugbau (Lohnfertigung) gesucht,"Wir sind tätig im Bereich Lohn-/ Einzelteilfertigung und Prototypenbau für die Lebensmittelindustrie, Medizintechnik und Automotive.",Hessen / Darmstadt / Bergstraße,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211682,"
Unseren langjährig bestehenden Werkzeugbau (Lohnfertigung) bieten wir zum Verkauf an. Wir fertigen hauptsächlich Einzelteile und Prototypen, keine Großserien. Unser gut aufgestellter Maschinenpark ermöglicht uns, fast alle Bereiche des Maschinenbaus abzudecken. Vorhanden sind CNC-Drehmaschinen, Fräsbearbeitungszentren, Fünfachsmaschine, Tiefbohrmaschinen, Flach- und Rundschleifmaschine.
Qualifizierte Mitarbeiter programmieren über CAD-Cam-System selbstständig an den Maschinen.
Wir verfügen über einen guten breit aufgestellten Kundenstamm, der nicht von einer einzelnen Branche abhängig ist. Außerdem bilden wir in den Berufen Industriemechaniker und Zerspanungsmechaniker aus.",Hessen > Darmstadt > Bergstraße,,11 - 20 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro","über 500 Tsd. - 2,5 Mio. Euro",Nein
14.10.2024,Friseursalon im Kreis Bad Segeberg zu verkaufen,Alteingesessenes Friseurgeschäft - moderne Ausstattung,Schleswig-Holstein / Schleswig-Holstein / Segeberg,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211781,"
Friseursalon, Nähe Herold-Center Norderstedt:

- 8 Bedienplätze
- zentrale Lage
- langjähriger Kundenstamm vorhanden
- gesamte Einrichtung mit Warenbestand zu verkaufen",Schleswig-Holstein > Schleswig-Holstein > Segeberg,,bis 5 Beschäftigte,bis 50 Tsd. Euro,bis 50 Tsd. Euro,
14.10.2024,Praxis in Hilden für Osteopathie und Chiropraktik sucht Nachfolger,"Wegen Todesfall suche ich einen Nachfolger/Untermieter für unsere Praxisräumlichkeiten in Hilden , bei Düsseldorf.Voll ausgestattet, im Erdgeschoss einer Backsteinvilla.",Nordrhein-Westfalen / Düsseldorf / Mettmann,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211565,"
Die Praxis hat einen sehr großen Patientenstamm, ist sehr gut ausgestattet, mit Ultraschall Gerät v. GE, Stosswellengerät v. Piezo, in jedem Raum EDV, Rezeption und Wartezimmer, 140 qm, Kaltmiete 2000€.
Eine Mitarbeiterin für die Rezeption könnte sofort wieder anfangen zu arbeiten.
Ideal für mehrere Therapeuten- Heilpraktiker/ Chiropraktiker/ Osteopathen/Physiotherapeuten/ Massagepraktiker oder ähnlich.",Nordrhein-Westfalen > Düsseldorf > Mettmann,,Nicht veröffentlicht,über 50 - 250 Tsd. Euro,über 50 - 250 Tsd. Euro,
14.10.2024,Suche Nachfolger für Dachdeckerbetrieb im Raum Ludwigsburg.,Suche Nachfolger für Dachdeckerbetrieb im Raum Ludwigsburg.,Baden-Württemberg / Stuttgart / Ludwigsburg,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211779,"
Suche Nachfolger für erfolgreichen Dachdeckerbetrieb im Raum Ludwigsburg.
Büro, Lagerhalle, 2 Transporter, 1 Pick-up, Freifläche, Privatkunden, Kommunen, Hausverwaltungen, Flaschnerarbeiten, Steildach- Flachdacharbeiten, gute Infrastruktur im Raum Ludwigsburg.",Baden-Württemberg > Stuttgart > Ludwigsburg,Handwerk > Bauhauptgewerbe > Zimmerer; Handwerk > Bauhauptgewerbe > Dachdecker,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,Nein
14.10.2024,Nachfolgeregelung Onlineshop kompostierbare Verpackungen und Food Performance,"etablierter Onlinehandel mit Shopify Hintergrund und Warenwirtschaftssystem, gepflegter Kundenstamm zum Teil mit Verträgen hinterlegt. B2B und B2C und AMAZON Partner.",Baden-Württemberg / Freiburg / Schwarzwald-Baar-Kreis,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211600,"
Unique & Trendy - kompostierbare Food Verpackungen und Food Performance
gegründet 2006
120.000 -140.000 Umsatz p.a.
Rohertrag über 50%
Personalkostenanteil von 20%
Genau das was sie suchen aus einem gesicherten Fundament den nächsten Schritt nach vorne zu machen",Baden-Württemberg > Freiburg > Schwarzwald-Baar-Kreis,,Nicht veröffentlicht,über 50 - 250 Tsd. Euro,über 50 - 250 Tsd. Euro,Ja
14.10.2024,Teilhaber-/in (mit späterer Nachfolge) für Handwerksbetrieb / Tischlerei gesucht,"Zentrale Lage im Ruhrgebiet, Mietobjekt Ausstattung mit gepflegtem Maschinenpark für hochwertigen Innenausbau Werkstatt ca 400 m², Lager ca 100 m², Büro/Aufenthalt ca 50 m² 3 Parkplätze",Nordrhein-Westfalen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211434,"
In sehr zentraler Lage im Herzen des Ruhrgebiets ist das Traditionsunternehmen seit mehr als 90 Jahren beheimatet.
Die Werkstatt bietet ca 400 m² optimal genutzte Fläche; hinzu kommen ca 100 m² Lager sowie ca 50 m² Aufenthalt / Büro.
3 Parkplätze im Innenhof gehören zum Mietvertrag
Der Grundriss erlaubt vielseitige Nutzungsmöglichkeiten.
Produziert wird seit fast einem Jahrhundert hochwertiger Innenausbau für einen gewachsenen Kundenstamm aus Privat- und Geschäftskunden.
Erfahrene Mitarbeiter mit langjähriger Zugehörigkeit sind versiert im Einsatz in der Werkstatt sowie beim Kunden.
Nehmen Sie gern Kontakt mit uns auf, auch wenn Sie ein Unternehmen zur Erweiterung Ihrer Betriebsstätten suchen.",Nordrhein-Westfalen,Handwerk > Handwerke für den gewerblichen Bedarf; Baugewerbe > Ausbau > Tischler/Schreiner; Dienstleistung > Sonstige Dienstleistungen > Sonstige; Verarbeitendes Gewerbe > Herstellung sonstiger Waren > Möbel,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,
14.10.2024,Kunststoffspritzbetrieb mit marktführenden Eigenprodukten,"Das zum Verkauf stehende Unternehmen ist ein renommiertes Unternehmen in der Kunststofftechnik und Kunststoffspritzerei mit einer Erfolgsgeschichte, die bis zur Gründung im Jahr 1994 zurückreicht.",Hessen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211729,"
Mit einem engagierten Team von 10 Mitarbeitern hat das Unternehmen einen festen Platz in der Branche und bietet hochwertige Lohnfertigungsdienstleistungen im Bereich Spritzguss an. Die Unternehmensaktivitäten finden derzeit im Einschichtbetrieb statt, wobei die Fertigungskapazität aufgrund der Teilautomatisierung leicht auf 2-3 Schichten erweitert werden kann.

Das Unternehmen verfügt über einen hauseigenen Werkzeugbau, der die Herstellung von Vorrichtungen und Rüstzeugen ermöglicht. Diese interne Fertigungskapazität gewährleistet nicht nur eine hohe Flexibilität, sondern auch eine optimale Anpassungsfähigkeit an die individuellen Anforderungen der Auftraggeber.

Die bestehenden Kundenbeziehungen, der Ruf des Unternehmens in der Branche sowie das Know-how und die Erfahrung des bestehenden Teams bieten dem Käufer eine solide Grundlage, um erfolgreich in der Zukunft zu expandieren und zu wachsen.

Zudem hat das Unternehmen ein führendes, technisches Produkt entwickelt, welches seit Jahrzehnten die Qualitätsführerschaft im Markt hält.

Das Unternehmen erwirtschaftet konstant einen Umsatz von ca. 1,4 - 1,6 Mio. € bei einer EBITDA-Marge nach Geschäftsführergehalt von durchschnittlich 18%.

Die solide Basis an Fachkräften und die vorhandene Infrastruktur bilden eine ausgezeichnete Grundlage, um zusätzliche Kundenprojekte anzunehmen und neue Marktsegmente zu erschließen. Darüber hinaus ermöglicht die Integration neuer Technologien und die Weiterentwicklung der Produktionsprozesse eine verbesserte Effizienz und Rentabilität.

Mit dem Unternehmen steht auch optional das Betriebsgelände zum Verkauf. Hierbei handelt es sich um ca. 1.300 qm Produktionshalle mit Büros und Lager auf einem ca. 4.000 qm großen Grundstück.

Die Produktionshalle wurde im Laufe der Jahre in mehreren Abschnitten erweitert und modernisiert, sodass man hier insgesamt von einer modernen Produktionsstätte ausgehen kann.",Hessen,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,Nein
14.10.2024,Innovatives Hightech-Startup bietet Beteiligung,Wir entwickeln und fertigen innovative Robotergelenke und Systeme für die Automatisierungs- und Verpackungstechnik,Baden-Württemberg / Freiburg / Breisgau-Hochschwarzwald,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211755,"
Unser Unternehmen hat sich auf die Lösung von Anforderungen und Problemen
in den Bereichen der Automatisierungs-, Verpackungs- und Robotertechnik spezialisiert.
Im Verbund mit Partnerfirmen, Steuerungs- und Programmierfachleuten, sowie weiteren Spezialisten, bildet unser Unternehmen ein Kompetenzteam, welches es sich zur Aufgabe macht, den Ratsuchenden ein realistischer, kritisch-konstruktiver Partner zu sein.

Unser Standort befindet sich im südbadischen Raum.

Der Grund für diese Entscheidung (Beteiligung / Übernahme) liegt in der Tatsache, daß das geballte Know-how auf eine Person konzentriert ist. Wir glauben, daß es ein guter Zeitpunkt ist, gleichdenkenden, jüngeren und technik-begeisterten Personen eine Entwicklungsplattform in dem von uns gegründete Unternehmen zu bieten. Wir sind gern bereit, die Übernehmenden / Interessenten weiterhin zu unterstützen.",Baden-Württemberg > Freiburg > Breisgau-Hochschwarzwald,,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,Ja
14.10.2024,Motorradwerkstatt mit Handel im Rhein-Main Gebiet zu verkaufen,Suche für meine gut gehende Motorradwerkstatt einen Nachfolger. Die Werkstatt gibt es seit über 40 Jahren und hat einen sehr guten Ruf insbesondere bei Aprilia und Guzzi Kunden.,Hessen / Darmstadt / Offenbach,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211652,"
Verkauft wir ab sofort, eine Einarbeitung ist möglich. Warenwirtschaftsystem und technische Ausstattung ist auf dem neuesten Stand.
3 Bühnen stehen zur Verfügung.
Wir sind Händler von Peugeot und SWM sowie B-Händler von Aprilia und Guzzi.
Die Immobilie ist gemietet, daher ist eine kostengünstige Übernahme möglich.",Hessen > Darmstadt > Offenbach,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,bis 50 Tsd. Euro,Nein
14.10.2024,Kleiner Werkzeug – u. Vorrichtungsbau aus Altersgründen zu verkaufen,"Kleiner Werkzeug – u. Vorrichtungsbau, z.Zt. 4 Mitarbeiter aus Altersgründen zu Verkaufen.",Nordrhein-Westfalen / Düsseldorf,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=206603,"
Maschinenpark :
2 CNC Fräsmaschinen 3 - Achs; 2 Flachschleifmaschinen; 4 Ständerbohrmaschinen;
9/2 Draht – u. Senkerodiermaschinen; 4 konv.-Fräsmaschinen; 1 Startlochbohrmaschine;
1 Trovalanlage; 1 Läppstrahlkabine; 1/1 Messmaschine optisch + tastend; 1 Hydraulikpresse 30t; 2 Kompressoren; 1 Härteprüfgerät; 3 Bandsägen; 6 PC-Arbeitsplätze; 1 Gabelstapler;
1 Transportfahrzeug Mercedes Sprinter

Kaufpreis auf Verhandlungsbasis",Nordrhein-Westfalen > Düsseldorf,,bis 5 Beschäftigte,Nicht veröffentlicht,über 50 - 250 Tsd. Euro,Nein
14.10.2024,Strategischer Partner für Hotels - Beteiligung abzugeben,"Durch die Ausrichtung auf Gesundheit, Wellness und Medizin können Hotel und Freizeiteinrichtungen ihr Auslastung erhöhen. Wir sind hierfür der geeignete Partner. Beteiligung abzugeben",Bayern / Mittelfranken / Schwabach,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211773,"
Aus Altersgründen wird von unserer Gesellschaft eine aktive Beteiligung abgegeben. Wir beraten Hotels und Gesundheitseinrichtungen und unterstützen diese beim Aufbau und Integration von Wellness- und Gesundheitspaketen und Offerten.

- Erhöhung der Auslastung vor allem in der Nebensaison
- Marktgerechte Konzepte und Angebote mit hoher Nachfrage
- Möglichkeit der Kosten oder Teilkostenübernahme von Krankenkassen

Ggf. auch in Kooperation mit Ärzten, Physiotherapeuten, Masseuren, Kosmetik. Bevorzugt - aber nicht nur - geeignet für Ürlaubsregionen.

Abgabe einer aktiven Beteiligung Beteiligung an Hotel- und Freizeitgruppen, Gesundheits- oder Vertriebsfachleute.

Strategischer Partner für Hotels - Beteiligung abzugeben

Durch die Ausrichtung auf Gesundheit, Wellness und Medizin können Hotel und Freizeiteinrichtungen ihr Auslastung erhöhen. Wir sind hierfür der geeignete Partner. Beteiligung abzugeben


Beschreibung

Aus Altersgründen wird von unserer Gesellschaft eine aktive Beteiligung abgegeben. Wir beraten Hotels und Gesundheitseinrichtungen und unterstützen diese beim Aufbau und Integration von Wellness- und Gesundheitspaketen und Offerten.

- Erhöhung der Auslastung vor allem in der Nebensaison
- Marktgerechte Konzepte und Angebote mit hoher Nachfrage
- Möglichkeit der Kosten oder Teilkostenübernahme von Krankenkassen

Ggf. auch in Kooperation mit Ärzten, Physiotherapeuten, Masseuren, Kosmetik. Bevorzugt - aber nicht nur - geeignet für Ürlaubsregionen.

Abgabe einer aktiven Beteiligung Beteiligung an Hotel- und Freizeitgruppen, Gesundheits- oder Vertriebsfachleute.

Nach einem ersten informellen Telefonat erfolgt ein persönliches Gespräch. Ggf. auch Zusammenarbeit ohne Beteiligungsübernahme möglich.",Bayern > Mittelfranken > Schwabach,,Nicht veröffentlicht,bis 50 Tsd. Euro,bis 50 Tsd. Euro,Ja
14.10.2024,Werbeagentur / Werbetechnikunternehmen sucht Nachfolger,Das Unternehmen ist seit über 30 Jahren als Werbeagentur und Werbetechnikunternehmen tätig. Schwerpunkt ist der Bereich der Werbeträgerbeschriftungen.,Hessen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211772,"
Das Unternehmen ist seit über 30 Jahren als Werbeagentur und Werbetechnikunternehmen tätig. Schwerpunkt ist der Bereich der Werbeträgerbeschriftungen, z.B. Fahrzeug-, Fassaden- und Schaufensterbeschriftungen, Leuchttechnik und Messebau.

Der Betrieb ist regional und überregional aktiv. Kunden des Unternehmens sind Betriebe und Unternehmen aus den Bereichen Handel, Handwerk und Industrie sowie Vereine und institutionelle Kunden. Der Kundenstamm zeichnet sich durch eine hohe Stabilität und Kontinuität aus. Ca. 95% der Umsätze werden mit Stammkunden umgesetzt.

Der durchschnittliche Jahresumsatz der vergangenen Jahre belief sich auf ca. 650 T €, bei einem Ergebnis von über 100 T €.

Im Unternehmen sind neben dem Inhaber drei festangestellte Mitarbeiter (Werbetechniker und Mediengestalter), sowie mehrere Aushilfskräfte tätig.

Der Standort befindet sich verkehrsgünstig gelegen in Südhessen. Die Immobilie mit Produktions-, Lager- und Büroflächen ist angemietet und befindet sich in einem sehr
guten und gepflegten Zustand. Die Räume sind optimal für die Tätigkeiten des Unternehmens geeignet und können bei Bedarf weiterhin angemietet werden.

Der Inhaber sucht im Rahmen der geregelten Unternehmensnachfolge einen Käufer und steht bei Bedarf für eine Einarbeitungs- und Übergangszeit zur Verfügung.

Aufgrund der Struktur kann das Unternehmen als eigenständiger Standort geführt werden. Es ist daher sowohl für Existenzgründer als auch für Marktteilnehmer interessant, die ihren Marktanteil oder ihr Leistungsspektrum ausbauen möchten.",Hessen,,bis 5 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,
14.10.2024,Friseursalon (gegründet 2013) sucht eine/n Nachfolger/in,Ort zum Wohlfühlen,Rheinland-Pfalz / Koblenz / Neuwied,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211771,"
Unser geschmackvoll eingerichteter Damen- und Herren-Salon liegt in einem Mischgebiet und ist gemietet/gepachtet.
Auf insgesamt 100 qm befinden sich Laden (70 qm), Lager (5 qm), Büro (5 qm), Küche (12 qm) und WC (8 qm).
Die Maschinen- und Geschäftsausstattung ist gebraucht und in gepflegtem Zustand.
Die jährliche Umsatzgröße liegt zwischen 100.000 und 250.000 Euro.
Wir sind ein motiviertes und engagiertes Team, zu dem 3 Mitarbeiterinnen gehören.
Wir haben einen großen Kundenstamm.
Es ist geplant, den Salon zum April des Jahres 2025 abzugeben mit gesamtem Mobiliar, vorhandenem Warenbestand und Kundenstamm.
Kaufpreisvorstellung (ohne Immobilie): 45.000 Euro
Mietpreis für die Räumlichkeiten: 1.200 Euro monatlich",Rheinland-Pfalz > Koblenz > Neuwied,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,bis 50 Tsd. Euro,
14.10.2024,"Top moderne, profitable Außenwerbung Medienagentur in Berlin","Top moderne, profitable Außenwerbung Medienagentur Outdoor Advertising - mit erfahrenen Fachkräften sucht aktiven Nachfolger in Berlin",Berlin / Berlin / Berlin,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211727,"
Das Unternehmen ist spezialisiert auf die Out-of-Home-Werbung. Mit einem Jahresumsatz von 1 – 2 Millionen Euro und einer profitablen Geschäftstätigkeit ist es eine attraktive Investitionsmöglichkeit.",Berlin > Berlin > Berlin,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,Ja
