date,title,description,location,url,long_description,standort,branchen,mitarbeiter,jahresumsatz,preisvorstellung,international
30.10.2024,"LKW-Waschanlage, Waschhalle und Reifenservice zu verkaufen","Zum Verkaufen ist die größte in der Westpfalz und Saarland professionelle Waschanlage für LKWs, Busse, Silos, Tankfahrzeuge und Trailer.","Rheinland-Pfalz / Rheinhessen-Pfalz / Kaiserslautern, Landkreis",https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212011,"
Auf gesamte 7600 m² Gewerbegrundstück mit Ausbaupotenzial!

Waschanlage ausgestattet mit:
Zwei Linien mit drei Bürstenmaschinen, Firma STR Steinbrücken. Dritte Linie bis jetzt war benutzt für Innenreinigung von Kühltransporten, Silotransport! Alle drei Linien sind verbunden mit
Wasserrückgewinnungsanlage mit bis zu 80 % Wasser wieder Verwendung. Ölabscheider!

Die Halle ist beheizt mit zwei Dunkelstrahlern, Heizung Gas.

Kasse, Empfang und alle Räume beheizt mit Fußbodenheizung.","Rheinland-Pfalz > Rheinhessen-Pfalz > Kaiserslautern, Landkreis",,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,"über 500 Tsd. - 2,5 Mio. Euro",Ja
30.10.2024,Eingeführte Modeboutique in einem Mittelzentrum sucht Nachfolger/-in,"Seit 10 Jahren bestehender Modeladen sucht eine Nachfolgerin, einen Nachfolger. Möglichst vom Fach. Sehr gute Lage in einer Fußgängerzone mit sehr guten Parkplatzmöglichkeiten, attraktives Umfeld",Niedersachsen / Lüneburg / Heidekreis,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212181,"
Moderner Ladenbau (kein Renovierungsstau) neue Beleuchtung, faire Miete, ca.: 240m² plus kleine Nebenräume.
Lage: In einer Stadt mit ca.: 25Tsd Einwohnern, in der Urlaubsregion Lüneburger Heide, vernünftiges Entwicklungspotential, wenn Textilerfahrung mitgebracht wird.

Übergabe zum 30.06.2025 eine Einarbeitung und spätere Unterstützung, wenn gewünscht, ist kostenlos gewährleistet.",Niedersachsen > Lüneburg > Heidekreis,,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,
30.10.2024,Etabliertes und innovatives Unternehmen im Bereich der mediterranen Pflanzen,"Renditestarkes und modernes Unternehmen welches die Work-Live Balance auf eine neue Ebenen hebt, lesen sie die nachfolgenden Zeilen aufmerksam weiter.",Nordrhein-Westfalen / Detmold / Paderborn,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=210798,"
Etabliertes und innovatives Handelsunternehmen im Bereich der mediterranen Pflanzen abzugeben.

Sie möchten sich in der Gartenbranche selbständig machen und sind auf der Suche nach einem renditestarken und modernen Unternehmen welches die Work-Live Balance auf neue Ebenen hebt, dann lesen sie die nachfolgenden Zeilen aufmerksam weiter.
Zum Verkauf steht ein auf die sich ändernden Klimabedingungen angepasstes und modernes Handelsunternehmen mit einer durchschnittlichen Wochenarbeitszeit von 25 Stunden sowie einer Rendite von 35%. Das Handelsunternehmen agiert im Bereich der mediterranen Pflanzen mit einem breitem Kundenstamm, zwei weiteren Filialen auf Franchisebasis, einem Internationalem Provisionsgeschäft und einer hervorragenden Reputation. Ferner beinhaltet dieses Unternehmen eine eingetragene und EU weit geschützte Marke.
Das Unternehmen mit der inbegriffenen Hauptniederlassung erstreckt sich über eine Fläche von rd. 6.000 qm und besitzt eine ältere Halle als zusätzliches Lager mit rd. 300 qm. Die gesamte Fläche ist umzäunt und bietet bis zu 15 Kunden gleichzeitig eine Parkmöglichkeit. Das Be- und Entladen ist direkt auf dem Gelände möglich, ferner steht hierfür ein Radlader Kramer 750 bereit. Weiter verfügt das Gelände über drei Wasserentnahmequelle zur Bewässerung der Pflanzen, sowie über mehrere Stromabnahmestellen. Die gesamte Halle ist beleuchtet und verfügt über zahlreiche Steckdosen. Die Fläche und Räumlichkeiten können für mindestens drei weitere Jahre gemietet werden. Eine Anschlussmiete ist ebenfalls möglich.
Das Unternehmen handelt mit mediterranen und winterharten Pflanzen und vertreibt diese an End- und Großkunden. Weitere Leistungsschwerpunkte sind unter anderem Pflanzenvermietungen, das Franchisesystem und der Internationale Pflanzenmarkt auf Provisionsbasis.
Das Tagesgeschäft in der Hauptniederlassung beschränkt sich auf den Verkauf, die Beratung, die Pflege und das Be- und Entladen der Pflanzen.
Der Unternehmensinhaber möchte sein Unternehmen mit Wirkung zum 01.01.2025 verkaufen. Er wünscht sich einen Käufer (m/w/d), der sein Lebenswerk wertschätzend und mit gleicher Begeisterung fortführt. Voraussetzung ist in jedem Fall, dass der große Kundenstamm ruhig übergeleitet und die Franchisenehmer und Zulieferer wertschätzend übernommen werden. Darüber hinaus steht der Veräußerer nach Abstimmung mit dem Nachfolger weiter zur Verfügung.
Weitere Einzelheiten und Details werden gern im Rahmen eines persönlichen Gespräches erörtert. Das Handelsunternehmen zeichnet sich durch ein großartiges, zuverlässiges Franchiseteam, Kooperationspartnern und weiterem Potenzial für die Zukunft aus.
Alle Anfragen werden vertraulich behandelt. Vor Beginn der Gespräche werden für beide Parteien bindende Vertraulichkeitsvereinbarungen getroffen.",Nordrhein-Westfalen > Detmold > Paderborn,,bis 5 Beschäftigte,Nicht veröffentlicht,"über 500 Tsd. - 2,5 Mio. Euro",Ja
30.10.2024,Umsatzstarker E-Commerce Handel im Wege einer Nachfolge abzugeben,"Langjährig am Markt etablierter online Handel mit 3 Mio. Jahresumsatz zu verkaufen. Der Schwerpunkt liegt im Vertrieb von Zubehör für Smartphone, Tablet PC und Notebook.",Nordrhein-Westfalen / Düsseldorf,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=209025,"
Das hochprofitable Unternehmen hat seinen Standort in Nordrhein-Westfalen, Region Düsseldorf. Es kann jedoch auch empfohlen werden, einen eigenen bzw. anderen Standort zu wählen. Im Rahmen eines Asset deal werden die Lagerbestände, geschützte Markenrechte, verschiedene Domains, technische Infrastruktur und ein Warenwirtschaftssystem mit übergeben. Der Verkauf erfolgt aus Altersgründen.

Wichtige Fakten:
- etabliertes Unternehmen mit eingespielten Geschäftsprozessen
- Verkaufsplattformen: Amazon, Kaufland & eigene Webseite
- sehr niedrige Retourenquote
- mehrere Domains
- Weitergabe geschützter Markenrechte
- hochprofessionelles Warenwirtschaftssystem implementiert
- stabile Lieferantenbeziehungen

Wir bieten ein sehr gesundes Unternehmen mit hoher Rendite & Wachstumspotential. Eine begleitete Übergabe durch den Inhaber ist selbstverständlich, darüber hinaus wird der transparente Übergabeprozess professionell begleitet.

Wir suchen eine dynamische Nachfolgepersönlichkeit idealerweise mit Branchenkenntnissen oder Vertriebserfahrung. Oder einen Investor der sein bestehendes Unternehmen erweitern möchte.

Ein aktuelles und aussagekräftiges Unternehmensexposé mit Unternehmensbewertung liegt vor und wird bei nachgewiesenen Interesse zur Verfügung gestellt. Wir freuen uns auf Ihre Kontaktaufnahme!",Nordrhein-Westfalen > Düsseldorf,,bis 5 Beschäftigte,"über 2,5 Mio. Euro","über 500 Tsd. - 2,5 Mio. Euro",Ja
30.10.2024,Überdurchschnitt profitabler Gastronomiebetrieb mit Catering und Veranstaltungen,"Das Unternehmen bietet beeindruckende Wachstumszahlen und starke Zukunftsaussichten. 2024 wird ein Umsatz von 4.500 T€ erwartet, ab 2025 ein nachhaltiges bereinigtes Nachsteuerergebnis von 1.089 T€.",Bayern,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212126,"
Der traditionsreiche Betrieb hat sich stetig weiterentwickelt und bedient mit 40-50 engagierten Mitarbeitern Kunden im Umkreis von ca. 50 km. Zu den Hauptstärken zählen das innovative gastronomische Konzept, die attraktive Location in einem historischen Gebäude und die Flexibilität bei der Eventausrichtung. Besonders hervorzuheben sind die hohe Qualität regionaler Produkte und die kreative Küche. Die zentrale Lage in einer wirtschaftsstarken Region Süddeutschlands, das einzigartige Ambiente im historischen Industriegebäude und ein hochqualifiziertes Team bieten ideale Voraussetzungen für weiteres Wachstum und anhaltenden Erfolg. Das Unternehmen ist bestens für die Zukunft positioniert.",Bayern,,21 - 50 Beschäftigte,"über 2,5 Mio. Euro","über 2,5 Mio. Euro",
30.10.2024,Schleiferei mit Werkzeugschleifen zu verkaufen,Im Raum Süddeutschland steht ein seit 1966 bestehendes Unternehmen (seit 1981 in der Rechtsform einer GmbH) im handwerksähnlichen Gewerbe des Metallsägen-Schärfers zum Verkauf.,Bayern / Mittelfranken,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212201,"
Geplanter Übergabezeitpunkt ist der 01. Januar 2025.

Das betriebliche Produkt- und Leistungsangebot umfasst einen umfangreichen Schärfdienst (sämtliche (Sonder-)Werkzeuge für die Metall-, Kunststoff- und Holzbearbeitung sowie für Messer, Scheren und Garten- bzw. landwirtschaftliche Gerätschaften). Handelsware wird nach Kundenwunsch vertrieben.  Zudem wird, vornehmlich für Gewerbekunden, ein regionaler Hol- und Bringservice angeboten. Bei dem Unternehmen handelt es sich weiterhin um einen Automobilzulieferer mit DUNS-Nummer.

Die betrieblichen Räume sind gemietet. Im Einzelnen sind dies:

·         Fertigung und Maschinenräume (inkl. Messraum) 828 m²

·         Lager und Sozialräume 352 m²

·         Büro 29 m²

Eine Fortführung des Mietverhältnisses ist möglich. Grds. ist ein Standort innerhalb des bisherigen Landkreises ist mit Blick auf die bestehenden Kundenstrukturen zielführend. Die bisherigen Gesellschafter-Geschäftsführer stehen zur Gewährleistung eines reibungslosen Übergangs zur Verfügung.

Aktuell sind neben den beiden Gesellschafter-Geschäftsführern ein technischer Angestellter in Vollzeit sowie der geringfügig Beschäftigte für das Unternehmen tätig. Die maschinelle Ausstattung des Unternehmens bietet grundsätzlich die Möglichkeit von bis zu 20 Arbeitsplätzen.

Die Kundenstruktur des Unternehmens ist als diversifiziert zu bewerten. Überwiegend werden gewerbliche Kunden aus Handwerk und Industrie bedient. Dabei handelt es sich fast ausschließlich um langjährige Bestandskunden. Gleiches gilt für die privaten Kunden. Öffentliche Auftraggeber sind bislang von eher untergeordneter Bedeutung.  

Das Unternehmen wird in der Rechtsform einer Gesellschaft mit beschränkter Haftung geführt. Die Fortführung des Firmennamens ist möglich.

Die in Auszügen beschriebene Betriebs- und Geschäftsausstattung sowie der vorhandene Waren- und Lagerbestand können gänzlich übernommen werden. Derzeit sind im Unternehmen mehr als 40 Schleifmaschinen bzw. Werkzeugmaschinen (z.T. NC bzw. CNC) vorhanden. Zudem stehen eine Vielzahl von Messmittel zur Verfügung.",Bayern > Mittelfranken,,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,
29.10.2024,allesfürmich.de: Online-Marktplatz mit eingetragener Wort-/Bildmarke,all4you OnlineTrade GmbH als Betreiber des Online-Marktplatzes mit eingetragener Wort-/Bildmarke und eigenem Shop,Niedersachsen / Lüneburg / Rotenburg (Wümme),https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211912,"
allesfürmich.de ist ein seit 2021 bestehender (kleiner) Marktplatz unseres Unternehmens (all4you OnlineTrade GmbH). Externe Händler können hier ihre Waren anbieten und verkaufen, wir selbst betreiben ebenfalls einen eigenen Shop auf diesem Marktplatz.

Wir haben und entschieden, das Unternehmen zur Übernahme anzubieten. Mit dem Kauf können auch die folgenden Domains übernommen werden, die momentan alle zu allesfürmich.de umgeleitet werden:

allesfürmich.de/.ch/.at/.info/.shop/.net/.eu/.jetzt/.online
allesfurmich.de
allesfuermich.com
outfitstyle.de
nonfood.shop
sonderposten.online
ladenhüter.shop
gleichgeliefert.de
verkaufen.online

allesfürmich.de wurde per Shopsystem unter CS-Cart erstellt, die Shop-Lizenz (ca. € 7.000,-) haben wir gekauft, somit entstehend keine Folgekosten. Die lebenslangen Rechte an dieser Lizenz gehören zum Angebot und werden an den Käufer übertragen. Das Shopsystem arbeitet fast vollautomatisch und ist hinsichtlich Gliederung und Design beliebig veränderbar. allesfürmich.de wird bisher bei einem Anbieter in der Schweiz gehostet, mtl. Kosten ca. € 50,--. Preiswerter Support des Anbieters ist ebenfalls möglich.

Das Logo ""allesfürmich.de"" ist eine beim Deutschen Patent- und Markenamt eingetragene Wort-/Bildmarke.

Zum Angebot gehört ferner der komplette Warenbestand unseres unter allesfürmich.de bestehenden eigenen Shops (nicht die Ware der anderen Anbieter!) im EK-Wert von momentan ca. € 11.000,-- (exkl. MwSt.), dieser kann jedoch durch weitere Warenein-/Verkäufe variieren.

Für Rückfragen bitte wir um Kontaktaufnahme.",Niedersachsen > Lüneburg > Rotenburg (Wümme),,bis 5 Beschäftigte,bis 50 Tsd. Euro,Nicht veröffentlicht,
29.10.2024,Verkaufe Onlineshop für Kinderfahrzeuge,Zum Verkauf steht Onlineshop für Kinderfahrzeuge,Rheinland-Pfalz,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211863,"
Onlineshop für Kinderfahrzeuge zu verkaufen.
Produktportfolio:
Kinderfahrräder, Elektrofahrzeuge, Kinderquads, manuelle Kinderfahrzeuge, Laufräder, Buggys etc.

Der Shop ist beliebig erweiterbar/ausbaubar.

Aussagekräftiger Domainname.
Frisches und modernes Design.

Einführung in das Shopsystem und Begleitung in der Anfangsphase wird zugesichert.

Ich freue mich auf Ihre Zuschrift.",Rheinland-Pfalz,,bis 5 Beschäftigte,Nicht veröffentlicht,bis 50 Tsd. Euro,
29.10.2024,Ganztag - Systemgastronomie - 2 Standorte im Doppelpack oder einzeln abzugeben.,Ganztag - Systemgastronomie - 2 Standorte im Doppelpack oder einzeln abzugeben.,"Bayern / Niederbayern / Landshut, Stadt",https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211360,"
DOPPELPACK ggf. auch einzeln in Bayern.
Diskretion notwendig.

Diese Franchise Marke such einen Unternehmer mit Gastgeberherz. Es besteht die Möglichkeit 2 attraktive Standorte im laufenden Betrieb zu übernehmen. Eine umfangreiche Einarbeitung ist selbstverständlich.
Werden Sie Franchisenehmer:in und somit ein Teil unserer Erfolgsgeschichte.

Von früh bis spät können Sie mit unserem Konzept Ihre Gäste glücklich machen.

Die Entscheidung, ein Franchise-Partner von uns zu werden, ist nicht nur eine geschäftliche Investition, sondern auch eine Herzensangelegenheit. Hier sind einige überzeugende Gründe, warum Sie sich für eine Partnerschaft mit uns entscheiden sollten:

1. Eine bewährte Erfolgsgeschichte: Die Marke hat sich in der Branche als führender Anbieter von hochwertigen kulinarischen Erlebnissen etabliert. Unsere Erfolgsgeschichte ist das Ergebnis harter Arbeit, Engagement und einer starken Marke, die bei den Kunden Vertrauen genießt.

2. Eine starke und einzigartige Identität: Unser einzigartiges Konzept kombiniert Tradition, Leidenschaft und Gemeinschaft, um eine Atmosphäre zu schaffen, die Gäste immer wieder zurückkehren lässt. Als Franchise-Partner profitieren Sie von unserer etablierten Marke und unserem unverwechselbaren Stil.

3. Unterstützung und Schulung: Wir glauben an den Erfolg unserer Partner. Deshalb bieten wir umfassende Schulungen, Marketingunterstützung und operative Beratung, um sicherzustellen, dass Ihr Franchise Standort erfolgreich ist. Ihr Erfolg ist unser Erfolg.

4. Zugang zu hochwertigen Zutaten: Wir legen größten Wert auf die Qualität unserer Produkte. Als Partner haben Sie Zugang zu unseren bewährten Lieferanten und hochwertigen Zutaten, die das Herzstück unserer Speisen und Getränke bilden.

5. Gemeinschaft und Zusammenarbeit: Wir betrachten unsere Franchise-Partner als Teil der Familie. Gemeinsam arbeiten wir an der Weiterentwicklung und Verbesserung unseres Konzepts. Ihr Feedback und Ihre Ideen sind uns wichtig.

6. Wachstumschancen: Unser Konzept ist auf Wachstum ausgerichtet. Als Franchise-Partner haben Sie die Möglichkeit, Teil unserer Expansionsstrategie zu sein und von neuen Standorten und Märkten zu profitieren.

7. Erfüllung und Leidenschaft: Unsere Marke ist nicht nur ein Geschäft, sondern eine Leidenschaft. Wir bieten Ihnen die Möglichkeit, eine bedeutende Rolle in der Gemeinschaft zu spielen und den Menschen qualitativ hochwertige kulinarische Erlebnisse zu bieten.
Werden Sie ein Teil von uns und nehmen Sie Ihre Reise zum Erfolg in die Hand. Wenn Sie die Leidenschaft für Qualität, Tradition und Gemeinschaft teilen, dann sind Sie der Partner, den wir suchen.

Wir freuen uns darauf, mit Ihnen gemeinsam etwas Besonderes aufzubauen.","Bayern > Niederbayern > Landshut, Stadt",,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,Nein
29.10.2024,E-Commerce Amazon FBA Marke mit ca. 550.000 € Umsatz - 21% Marge - Basteln,Zum Verkauf steht aus Kapazitätsgründen eine langjährig etablierte TOP Amazon Marke aus dem Bastelbereich. Die Marke hat viel Potenzial weiter zu wachsen. Ortsunabhängiges Arbeiten.,Nordrhein-Westfalen / Düsseldorf / Essen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212153,"
Zum Verkauf steht aus Kapazitätsgründen eine langjährig etablierte TOP Amazon Marke aus dem Bastelbereich. Die Marke hat viel Potenzial weiter zu wachsen.

Markenhistorie:
Die Marke ist seit 2018 beim DPMA eingetragen und seit 2021 beim EUIPO.

Markenpositionierung:
Alle Produkte haben hochwertige Listings mit qualitativ hochwertigen Bildern, A+ Content und vielen Bewertungen. Es sind viele Produkte die bereits seit Beginn verkauft werden und ein hohes organisches Ranking mit vielen guten Bewertungen haben (zwischen 200-900 Bewertungen pro Produkt). Dadurch ist die Positionierung am Markt sehr stark und macht es der Konkurrenz schwer.

Lieferkette:
Die Waren werden direkt bei den Herstellern aus Europa und China bezogen. Der Verkauf läuft hauptsächlich über Amazon FBA ab. Bei Übernahme kann die Ware in einem eigenen Lager zwischengelagert werden oder bei einem Logistik Dienstleister, wodurch auch komplett ortsunabhängiges Arbeiten möglich ist.

Umsatzzahlen:

2021
Verkaufte Stückzahl: 75480
Umsatzzahlen: 743.000,00 €
Deckungsbeitrag*: 223.914,00 €
Marge: 30%

2022
Verkaufte Stückzahl: 46500
Umsatzzahlen: 490.000,00 €
Deckungsbeitrag*: 143.000,00 €
Marge: 29%

2023
Verkaufte Stückzahl: 50838
Umsatzzahlen: 566.000,00 €
Amazon Ads Spend: 8.600,00 €
Deckungsbeitrag*: 143.000,00 €
Marge: 25%

Bis September 2024
Verkaufte Stückzahl: 55400
Umsatzzahlen: 477.000,00 €
Amazon Ads Spend: 29.700,00 €
Deckungsbeitrag*: 90.000,00 €
Marge: 19%

*Werte aus Sellerboard (Folgende Ausgaben berücksichtigt: Alle FBA Gebühren, Refunds, VAT, Ads Kosten, EXW EK Preise)

Hierbei ist für 2024 zu beachten, dass viele neue Produkte gelauncht wurden, was den Gewinn durch die Marketingkosten schmälert. In Q4 2024 werden diese Produkte jedoch den Umsatz und Gewinne erhöhen.

Alte Produkte bis 9.2024
Verkaufte Stückzahl: 50251
Umsatzzahlen: 437.000,00 €
Amazon Ads Spend: 18.700,00 €
Deckungsbeitrag*: 91.500,00 €
Marge: 21%

Neue Produkte bis 9.2024
Verkaufte Stückzahl: 5149
Umsatzzahlen: 40.000,00 €
Amazon Ads Spend: 11.000,00 €
Deckungsbeitrag*: - 1.500,00 €
Marge: -4%

Hervorzuheben ist auch, dass unsere Produkte eine niedrige Retourenquote haben (ca. 4,5%).

Aufwand und Strukturen:
Es bringt Vorteile, wenn der Käufer bereits FBA Erfahrungen hat und die Marke in sein Portfolio mit übernimmt. Dadurch erhöht er sein Umsatz und sein Gewinn schlagartig ohne weitere große Ausgaben und kann die Marke weiter skalieren.
Es bietet sich aber auch an als Einsteiger mit dieser Marke zu starten. Dabei sind Unternehmensausgaben in Höhe von etwa 30.000 € jährlich vom Gewinn abzuziehen (Lagermiete, Steuerberater, Importkosten, Warenwirtschaft…), um alle Fixkosten zu decken. Für die Verwaltung und Betreuung wären etwa 25 h die Woche erforderlich, was bedeutet dass man sich ein lukratives Standbein mit wenig Arbeit aufbauen kann. Der Gründer steht hier für eine ausführliche Einarbeitung zur Verfügung.

Pozenzial:
Die Struktur und die Nische der Marke ermöglichen eine hohe Skalierung und bieten viel Potenzial weiter zu wachsen. Dies bietet sich vor allem durch weitere Marketingoptimierung und Sortimentserweiterung an. Insgesamt bieten sich viele Möglichkeiten an, sehr stark zu wachsen.

Verkkaufsgrund:
Ich habe das Projekt über Jahre mit viel Herzblut aufgebaut und will es nun in andere Hände geben, da ich mich als Mutter mehr meinen Kindern zuwenden möchte und insgesamt weniger arbeiten möchte.

Dealstruktur:
Der Deal soll im Rahmen eines Asset Deals ablaufen. Ich stehe für eine umfassende Einarbeitung und Unterstützung zur Verfügung, um die Übertragung bestmöglich abbilden zu können.

Verkaufspreis:
Der Verkaufspreis richtet sich nach dem Lagerbestand, Markenwert und Stellung am Markt.
Verkaufswert: 199.000 €
Lagerbestand: ca. 70.000 €",Nordrhein-Westfalen > Düsseldorf > Essen,,Nicht veröffentlicht,"über 500 Tsd. - 2,5 Mio. Euro",über 50 - 250 Tsd. Euro,Ja
29.10.2024,ZU VERKAUFEN -Top Gastro Unternehmensverkauf/Altersnachfolge,Top Gastro Unternehmensverkauf/Altersnachfolge,Thüringen / Thüringen / Eichsfeld,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212174,"
Sehr gut gehende Gastronomie!

Beschreibung:
Bei dem Verkauf handelt es sich um einen Einzelbetrieb in der Gastronomie.
Der Gastronomiebetrieb befinden sich in der Region Südniedersachsen mit sehr guter Autobahnanbindung. Der Betrieb ist in der Altersnachfolge abzugeben. Die Gastronomie hat einen guten Bekanntheitsgrad über die Region hinaus und ein Einzugsgebiet von ca. 40 Km.
Jetzt ist es an der Zeit, diesen Betrieb aus Altersgründen abzugeben.
Die Betriebsräume:
Gastronomiebereich 36 Sitzplätze, Saal 40 Sitzplätze, Außenbestuhlung mit 20 Sitzplätzen, Küche, kleiner separater Eventraum mit Theke und es befinden sich Parkplätze auf dem Grundstück.
Pacht ist mit dem Vermieter ohne weiteres auf unbestimmte Zeit verlängerbar.
Der typische Käufer könnte ein Existenzgründer, Unternehmerpaar / Koch / Köchin oder ein Gastronomiebetreiber/-Paar sein, der/die mit einem sehr bekannten Betrieb in die Selbstständigkeit starten möchte.
Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.


Standort / Region: Südniedersachsen

Kaufpreis:
Die Kaufpreisvorstellung beträgt: VB
(Einmalzahlung!)

Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon- Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet. Ein üblicher Vorgang in der Unternehmensnachfolge/Verkauf,
für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.

Wir begleiten bundesweit Altersnachfolgen/Unternehmenssuche & Verkauf, auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung (RKW/BAFA)

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/

https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups Startup - Kooperation: Expertennetzwerk - Anwalt - Steuerberater - Versicherungen - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Thüringen > Thüringen > Eichsfeld,,6 - 10 Beschäftigte,über 250 - 500 Tsd. Euro,über 50 - 250 Tsd. Euro,
29.10.2024,ZU VERKAUFEN -Top Gastro Unternehmensverkauf/Altersnachfolge,Top Gastro Unternehmensverkauf/Altersnachfolge,Niedersachsen / Braunschweig / Salzgitter,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211948,"
Sehr gut gehende Gastronomie!

Beschreibung:
Bei dem Verkauf handelt es sich um einen Einzelbetrieb in der Gastronomie.
Der Gastronomiebetrieb befinden sich in der Region Südniedersachsen mit sehr guter Autobahnanbindung. Der Betrieb ist in der Altersnachfolge abzugeben. Die Gastronomie hat einen guten Bekanntheitsgrad über die Region hinaus und ein Einzugsgebiet von ca. 40 Km.
Jetzt ist es an der Zeit, diesen Betrieb aus Altersgründen abzugeben.
Die Betriebsräume:
Gastronomiebereich 36 Sitzplätze, Saal 40 Sitzplätze, Außenbestuhlung mit 20 Sitzplätzen, Küche, kleiner separater Eventraum mit Theke und es befinden sich Parkplätze auf dem Grundstück.
Pacht ist mit dem Vermieter ohne weiteres auf unbestimmte Zeit verlängerbar.
Der typische Käufer könnte ein Existenzgründer, Unternehmerpaar / Koch / Köchin oder ein Gastronomiebetreiber/-Paar sein, der/die mit einem sehr bekannten Betrieb in die Selbstständigkeit starten möchte.
Sonstiges:
Das Unternehmen wird komplett übergeben.
Eine gründliche Einarbeitung und Übergabe wird zugesichert.
Weitere Einzelheiten in persönlichen Gesprächen.


Standort / Region: Südniedersachsen

Kaufpreis:
Die Kaufpreisvorstellung beträgt: VB
(Einmalzahlung!)

Kontaktdaten und Anfragen bitte nur über die Nachrichtenfunktion auf dieser Seite:
Kontaktdaten mit senden (Name, Adresse, E-Mail, Telefon- Handy - Nummer). Nur komplette Anschrift mit Kontaktdaten werden auch beantwortet. Ein üblicher Vorgang in der Unternehmensnachfolge/Verkauf,
für weitere Informationen müssen sie dann eine Vertraulichkeitsvereinbarung (NDA) unterschreiben.

Wir begleiten bundesweit Altersnachfolgen/Unternehmenssuche & Verkauf, auch begleitet über unsere Kooperationspartner rechtlich und steuerlich, wenn gewünscht.

Geförderte Existenzgründungs- & Nachgründungsberatung (RKW/BAFA)

http://www.kmutransfer.de/

http://www.kmutransfer-unternehmensverkauf.de/

https://www.kleinanzeigen.de/pro/KMU-Transfer-GmbH
______________________________________________________
Existenzgründung - Selbstständigkeit - Altersnachfolgelösungen - Gründen - Unternehmer - Business - Investieren - Kaufen - Betrieb - Suche - Firma - BAFA - RKW - Vertrieb - Marketing - Gründerzuschuss - Förderung - Beratung - Verkaufen - Finanzieren - Website - Shop -Gewerbe - Selbstständig - Businessplan - Konzept - Start-ups Startup - Kooperation: Expertennetzwerk - Anwalt - Steuerberater - Versicherungen - KFW - Altersnachfolge - Nachfolge - Hamburg, München, Frankfurt, Hannover, Köln, Bremen, Stuttgart, Berlin, Leipzig, Düsseldorf, Kassel, Nürnberg, Erfurt, Kiel, Magdeburg, Mainz, Trier, Saarbrücken, Augsburg, Freiburg etc.",Niedersachsen > Braunschweig > Salzgitter,,6 - 10 Beschäftigte,über 250 - 500 Tsd. Euro,über 50 - 250 Tsd. Euro,Nein
