date,title,description,location,url,long_description,standort,branchen,mitarbeiter,jahresumsatz,preisvorstellung,international
07.11.2024,Erfolgreiches Unternehmen für Fassadensanierung mit eigener Produktion und einzigartigem Produktportfolio zu verkaufen,"Zum Verkauf steht ein führendes Unternehmen in der Fassadensanierung, das durch eine starke Marktstellung, eigene Produktionskapazitäten und höchste Qualitätsstandards überzeugt.",Nordrhein-Westfalen / Düsseldorf,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212367,"
Zum Verkauf steht ein führendes Unternehmen in der Fassadensanierung, das durch eine starke Marktstellung, eigene Produktionskapazitäten und höchste Qualitätsstandards überzeugt. Mit einem speziell entwickelten Maschinenpark und einem breiten Sortiment an innovativen Produkten bietet das Unternehmen konkurrenzlose Lösungen für die Sanierung und Aufwertung von Fassaden im Wohn-, Privat- und Geschäftsbereich.

Highlights des Unternehmens:
• Eigenproduktion und exklusive Produktentwicklung: Das Unternehmen fertigt sämtliche Materialien aus Rohstoffen im eigenen Werk. Der Maschinenpark, bestehend aus speziell entwickelten Maschinen, ermöglicht die Herstellung von einzigartigen Fassadensystemen, die den höchsten Qualitätsansprüchen genügen. Zu den Produkten zählen unter anderem Fassadenverkleidungen, Spezialkleber, Faser-Panzermassen, Langzeitbeschichtungen sowie isolierende Massen und langlebige Obermaterialien, die nicht nur ästhetisch überzeugen, sondern auch energetische Vorteile bieten.

• Lösungen für anspruchsvolle Sanierungsfälle: Das Unternehmen hat sich als Problemlöser für schadhafte Fassaden etabliert, bei denen andere Anbieter keine dauerhaften Sanierungslösungen bieten können. Dazu gehören Sanierungen von Rissschäden, die Abdichtung und Wiederherstellung undichter Ziegel- oder Klinkerflächen sowie die Instandsetzung defekter Wärmedämm-Verbundsysteme. Dank dieser spezialisierten Ansätze konnte das Unternehmen eine starke Position als Experte für anspruchsvolle und dauerhafte Fassadenlösungen erlangen.

• Langfristige Kundenreferenzen und hohe Kundenzufriedenheit: Zahlreiche langfristige Referenzprojekte, die auch nach Jahrzehnten vorzeigbar sind, sowie über 400 Kundenbewertungen mit der Bestnote „Sehr gut“ bestätigen die Zufriedenheit und das Vertrauen der Kunden. Diese umfangreiche Referenzbasis und die exzellente Kundenbewertung sprechen für die hohe Qualität und Beständigkeit der angebotenen Leistungen.

• Überdurchschnittlich hohe Gewinnmargen: Die innovative Produkt- und Dienstleistungspalette sowie die Spezialisierung auf komplexe Sanierungslösungen haben dem Unternehmen eine Gewinnmarge beschert, die deutlich über dem Branchendurchschnitt liegt. Diese hohe Rentabilität macht das Unternehmen besonders attraktiv für Investoren und Nachfolger, die in ein profitables Geschäft mit Wachstumspotenzial investieren möchten.

• Anerkennung und Auszeichnungen: Das Unternehmen wurde von einem renommierten Verband bundesweit als eine der besten Firmen der Branche ausgezeichnet. Diese Ehrung unterstreicht die herausragende Marktstellung und die hohe Qualität der Leistungen, die sich durch kontinuierliche Innovation und Kundenzufriedenheit auszeichnen.

Diese einmalige Gelegenheit richtet sich an seriöse, finanzstarke Interessenten, die das Potenzial eines etablierten und erfolgreichen Unternehmens erkennen und es weiterentwickeln möchten. Das Unternehmen ist ideal aufgestellt, um auch in Zukunft führend im Bereich der Fassadensanierung zu bleiben und neue Marktchancen zu erschließen.

Kontaktaufnahme und weitere Informationen: Interessenten, die sich für detaillierte Informationen zum Unternehmen und die Modalitäten des Verkaufs interessieren, werden gebeten, sich direkt zu melden. Auf Anfrage stehen umfassende Informationen zur Unternehmensstruktur, Umsatzentwicklung und Wachstumsstrategie zur Verfügung. Ein Besichtigungstermin kann nach Vereinbarung organisiert werden.",Nordrhein-Westfalen > Düsseldorf,,Nicht veröffentlicht,"über 500 Tsd. - 2,5 Mio. Euro","über 500 Tsd. - 2,5 Mio. Euro",Nein
07.11.2024,GaLa Bau | Garten- und Objektpflege | Projekt Mehlbach,"Das Unternehmen ist ein kleiner etablierter Anbieter von Garten- und Landschaftspflege mit einer stabilen Kundenbasis in Wohnungsbau, Immobilienverwaltung und Industrie.",Hessen / Gießen / Marburg-Biedenkopf,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212378,"
Unternehmenszweck:
Das Unternehmen ist ein kleiner regional etablierter Anbieter von Garten- und Landschaftspflege mit einer stabilen Kundenbasis aus Wohnungsbau, Immobiliengesellschaften und Industrie.

Immobilien:
Das Betriebsgebäude zur Lagerung von Fahrzeugen und Werkzeugen sowie das Grundstück befinden sich im Privatbesitz und werden zum Verkauf angeboten. Kaufpreis der Immobilie: 175.000 EUR.

Kundenkreis
Das Unternehmen bedient überwiegend Kunden aus den Bereichen Wohnungsbau, Immobiliengesellschaften und Industrie. Durch jahrelange, stabile Kundenbeziehungen kann das Unternehmen eine konstante Ertragslage vorweisen. Für die kommenden Jahre wird eine moderate Geschäftsentwicklung erwartet.

Leistungen und Qualität
Das Unternehmen bietet umfassende Dienstleistungen in der Garten- und Objektpflege und hebt sich durch einen fairen Preis, hohe Qualität und Zuverlässigkeit hervor.

Umsatz- und Ertragslage
Das Unternehmen zeigt einen stabilen Geschäftsverlauf basierend auf teils
Jahrzehnten bestehenden Kundenbeziehungen. Für die kommenden Jahre
sehen wir eine moderate Geschäftsentwicklung als realistisch an.


Verkaufsgrund
Der Inhaber möchte das Unternehmen aufgrund fehlender familiärer Nachfolge in die Hände eines engagierten Nachfolgers übergeben.

Umsatz < 500T€
Mitarbeiter 1-5
Region Mittelhessen",Hessen > Gießen > Marburg-Biedenkopf,,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,über 250 - 500 Tsd. Euro,
07.11.2024,Etablierte Kfz-Werkstatt aus Altersgründen zu verkaufen,Seit Januar 1992 bestehender Betrieb mit zwei festangestellten Mitarbeitern und treuem Kundenstamm wird aus Altersgründen übergeben.,"Bayern / Oberfranken / Bayreuth, Landkreis",https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212406,"
Kfz-Betrieb mit zwei festangestellten Mitarbeitern (Kfz-Mechatroniker-Gesellen) aus
Altersgründen zu übergeben. Seit 1992 etablierter Betrieb in unserer Kleinstadt mit festem Kundenstamm - wie unsere zahlreichen positiven Google-Rezensionen belegen.
Die gesamte Betriebsausstattung ist vollständig und zum größten Teil auf dem neuesten Stand der Technik.
Zu den vorhandenen Geräten zählen unter anderem eine AU-Station
(ohne Partikelmessung), ein Motorheber, eine Reifenmontagemaschine, eine
Wuchtmaschine, ein Achsmesscomputer sowie ein Bosch-Diagnosetester.
Sämtliche Spezialwerkzeuge für Zahnriemen (fast alle Kfz-Hersteller),
Zylinderkopf-Planschleifmaschine, Hydraulikpresse, Hochdruckreiniger, Richtgerät,
Federspanner (neueste Sicherheitsbestimmungen), Grube für Lkw.
Das Gebäude ist gepachtet: ca. 2.000 qm Fläche beinhalten Hof (asphaltiert), Hauptgebäude mit Werkstatt, Büro, Lager und Sozialräumen. Separater Anbau - ursprünglich für Blecharbeiten gedacht - wird als Lagerraum genutzt.","Bayern > Oberfranken > Bayreuth, Landkreis",,bis 5 Beschäftigte,über 250 - 500 Tsd. Euro,über 50 - 250 Tsd. Euro,Nein
07.11.2024,Verkauf: Premium Kosmetikstudio in erstklassiger Lage in Düsseldorf,Unser Kosmetikstudio im Premiumsegment steht zum Verkauf bereit. Hochwertige Behandlungen bis hin zu der bekannten brasilianischen Lymphdrainage.,Nordrhein-Westfalen / Düsseldorf / Düsseldorf,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212391,"
Diese exklusive Gelegenheit richtet sich an Investoren und Unternehmer, die in den boomenden Schönheitsmarkt einsteigen oder ihr bestehendes Portfolio erweitern möchten. Der Verkauf der Niederlassung erfolgt aus familiären Gründen. Das Studio befindet sich in Zentraler Lage (Schadowstrasse, Düsseldorf) und hat exzellente Park- und Anbindungsmöglichkeiten. In dem Angebot enthalten ist das Komplette Inventar, inklusive den Waschmaschinen, Trocknern und einem Hydrafacial Gerät. Das GLO Studio ist in ganz Europa für sein exklusives Designkonzept und für die brasilianische Lymphdrainage bekannt geworden. Durch diese innovative Massagetechnik verliert der Kunde bereits nach einer Massage so viel Wasser, dass ein signifikanter Umfangverlust sichtbar ist. Die Technik ist gewerblich geschützt und wird nicht in Deutschland angeboten. Die Gründerinnen sind bereit die Technik an den Nachfolger weiter zu geben und neue Mitarbeiter zu schulen. Das Studio hat fünf Mitarbeiter, die auf einem sehr hohen Niveau ausgebildet sind und einen erstklassigen Service anbieten. Der Instagram Account kann ebenfalls übernommen werden. Dieser hat bereits 2.200 Follower (Tendenz steigend) und unter den Highlights sind Stories mit den größten Influencern Düsseldorfs gespeichert. Zudem hat das Studio einen Kundenstamm von 800 Kundinnen, der ebenfalls übertragen werden kann. Die modernste Ausstattung und das gesamte Designkonzept sind darauf ausgerichtet Kunden auf höchsten Niveau zu empfangen. Das Studio hat vier Behandlungszimmer und fünf Liegen. Bei guter Auslastung hat es das Potential einen Monatlichen Umsatz von 50.000 - 80.000 EUR zu generieren. Bei Interesse melden Sie sich gerne für weitere Informationen oder eine Besichtigung.",Nordrhein-Westfalen > Düsseldorf > Düsseldorf,,6 - 10 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,
07.11.2024,Metallbauunternehmen / Maschinen- und Stahlbau zum Verkauf,22 Jahre altes Metallbauunternehmen in NRW/Düsseldorf zur Weiterführung am Standort zum Verkauf.,Nordrhein-Westfalen / Düsseldorf / Düsseldorf,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=198547,"
Zum Verkauf steht ein seit 20 Jahren in Düsseldorf etabliertes Maschinen- und Metallbau. Unternehmen.
Die Hallenfläche beträgt 1700m mit fünf Kranen 3,5to - 5to.
Es stehen alle Maschinen zur Metallbearbeitung inkl. Drehbank; Fräse und NC Bohrwerk sowie Montagefahrzeuge zur Verfügung.
Der Umsatz / Jahr beträgt Ø1,5mio € mit neun festangestellten Mitarbeitern sowie drei Leiharbeitern.
Zum Unternehmen gehören vier Top Kunden aus Düsseldorf & Umgebung, die ca. 85% vom Umsatz ausmachen.
Bedingt das einer der vier Kunden sein Unternehmen ab 2024 umbaut bzw. saniert ist eine Auslastung auf vier Jahre garantiert.

Das Unternehmen ist seit der Gründung Zertifiziert nach EN 1090 EXC. 3; woraus resultiert, dass die Abläufe schriftlich beschrieben und Bestandteil der Produktion sind.
Der Interessent sollte über gutes kaufmännisches Wissen sowie über ein fundiert Metallausbildung Verfügungen. (Meister; Techniker oder Ingenieur)
Das Unternehmen hat bei der Creditreform einen Top Score und genießt bei den Lieferanten einen guten Ruf.
Die Übergabe ist für das 2024/25 angedacht, wobei der jetzige Inhaber zur Einarbeitung und Kontaktvermittlung zur Verfügung steht.
Das Grundstück gehört dem Inhaber und müsste bei der Übergabe angemietet werden.
Gleichzeitig bieten wir die Möglichkeit durch einen externen Finanzdienstleister die Bankgeschäfte beim Kauf zu betreuen.

Der Unternehmenswert wurde im September 2023 von einem externen Wirtschaftsprüfer mit 750.000,00 Euro inkl. dem Geschäftsführergehalt ermittelt.",Nordrhein-Westfalen > Düsseldorf > Düsseldorf,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro","über 500 Tsd. - 2,5 Mio. Euro",Nein
07.11.2024,AZAV zertifizierter Bildungsträger zu verkaufen - FB 1 - Einzelmaßnahmen AVGS,Sie möchten in den AVGS-Coaching Markt einsteigen und / oder qualifizierte Unterlagen übernehmen. Wir bieten viel know how und Erfahrung und hervorragenden unterlagen und Inhalten.,Berlin / Berlin / Berlin,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212384,"
Kuhl & Engel ist ein zertifizierter Bildungsträger mit Maßnahmenzertifizierungen, die zur Abrechnung von AVGS Gutscheinen mit den Agenturen für Arbeit und Jobcentern berechtigen.
Wir haben hochwertige Unterlagen sowie Abläufe erstellt, von Onboardingkonzepten für Klient:innen über Leitfäden, Berichtsvorlagen, Fehlzeitenkonzepten, Beschwerdemangagement bis hin zur Abrechnungsvorlagen etc. ist alles vorhanden.
Unsere freien Mitarbeiter:Innen sind hervorragend geschult, administrative Vorgänge eingeübt.

Sie möchten in den AVGS Markt einsteigen oder qualifizierte Unterlagen übernehmen auf Grund von schlechten Feedbacks in der Zertifizierung oder durch die Agenturen, dann sind Sie bei uns richtig.",Berlin > Berlin > Berlin,,Nicht veröffentlicht,über 250 - 500 Tsd. Euro,über 50 - 250 Tsd. Euro,
07.11.2024,"Moderner multichannel Online Handel, eigene Brand im Fashionbereich","Etablierte E-Commerce-Marke mit Online Shop, Marktplätzen (amazon, OTTO, Avocadostore, Kaufland, ebay, Ankorstore, ethical deals), Einkaufs-, Vertriebskontakten, Versanddienstleister",Schleswig-Holstein,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=209574,"
Das Unternehmen wird als Einzelunternehmen ortsunabhängig und ohne Angestellte geführt. Verkauft als Asset-Deal.

Der Grund für den Verkauf: Das Einzelunternehmen wird verkauft, da ich meine 2. Firma intensiver vorantreiben und ausbauen möchte, dafür wird Kapital benötigt.


Umfang und Struktur:
Multichannel Handel, mit eigener Brand (Lizenz) im Fashion Bereich.

Verkauft wird ein Paket aus:
Online Shop (Woocommerce) deutsch und französisch sprachig, durch automatisiertes KI-Tool auch andere europäische Sprachen möglich.

EU-Landingpages für Spanien, Italien, Frankreich vorhanden.

Marktplätzen, amazon, OTTO, Avocadostore, Kaufland, ebay,
Ankorstore, ethical deals , inkl. Listings, ca. 300 Artikel und Aplus Inhalte

TrustedShops Anbindung, deutsch, französisch , Bewertung 4,75

Apps, google account inkl. servert-side-tracking, Klaviyo, Mollie Paymentanbindung, Returnless Returenportalanbindung, automatisiertes Buchhaltungssystem über Billbee, Fulfillment Anbindung

SEO mit Top Ranking, 15 Kategorie relevante Keywords in den Top-3

Socialmedia Kanäle, Pinterest, Facebook, Instagram

Lizenz wird vergeben

Professionelles Corporate Design, Logo und CI

Hochwertiges, hochprofessionelles und sehr ästhetisches Foto- und Videomaterial der Produkte , Studio, Moodbilder und -videos

Einkaufskontakte für weiter Produkte

Stationäre Händlerkontakte

Vertriebskontakte


Kennzahlen:
Umsatz in 18 Monaten: 245.000,-€
Nettoertrag in 18 Monaten: 51.000,-€
AOV: ca. 135,-€
Break-Even-ROAS: 2,2

Lager:
Aktuell befindet sich noch ein umfassender Warenbestand im Lager. Da das Geschäft läuft, wird dieser sich weiter verringern.

Nachbestellung sind monatlich in Absprache mit dem Lizenzgeber möglich.


Administration:
Das Projekt ist sehr gut ausgebaut und wird vollautomatisiert mit einem Arbeitsaufwand von ca. 10h-Woche, ortsunabhängig aus dem Homeoffice betrieben.


Potenzial:
Das Unternehmen wird aktuell im Nebenerwerb geführt.

Das Geschäft hat ein hervorragendes Skalierungspotential:
Das Produktportfolio kann weiter ausgeweitet werden.
Neben dem E-Commerce-Handel eröffnet der stationäre Handel weitere Erlösquellen.
Hier sind in Deutschland bereits einige die Geschäftspartner etabliert.
Eine Expansion in Europäische Märkte ist begonnen und kann weiter vorangetrieben werden.



Kontakt:
Eine persönliche und unverbindliche Vorstellung des Online Shops ist zeitnah möglich. Die Einarbeitung ins System & in die bisherigen Abläufe können wir zusammen durchführen. Den genauen Zeitraum für die Einarbeitung und Schulung können wir gerne individuell besprechen.",Schleswig-Holstein,,Nicht veröffentlicht,über 50 - 250 Tsd. Euro,über 50 - 250 Tsd. Euro,Ja
07.11.2024,Verkaufen Fa. Messe / Ausstellungsbau,erfolgreiche Messe / Ausstellungsbaufirma sucht Nachfolger,Mecklenburg-Vorpommern / Mecklenburg-Vorpommern / Vorpommern-Greifswald,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212302,"
Altersbedingt möchten wir die Firma an ein junges Team weitergeben und suchen hierfür engagierte Menschen, die mit Herzblut diese Firma übernimmt.

Standort Berlin/ Wolgast

Berlin: Büro Planer

Wolgast: Firmengelände mit eigener Tischlerei hochwertig ausgestattet 6500 m2 Gelände + 1200m2 Halle mit Büros
zusätzlich 1500m2 Lagerhalle


Von der Entwurfsplanung zur Konstruktions- und
technischen Fachplanung nutzen wir unterschiedlichste
Software um effizient und hochwertig zu produzieren und
präsentieren.

Gewerkeübergreifende Fachberatung und Planung
sämtlicher Dekorations-und Set Bauten, sowie deren Fertigung.

Die Firma verfügt über eine große Auswahl an besonderem
Bühnen-Mobiliar, funktionalen Empfangs-
Countern oder hochwertigen Loungemöbeln
Mit einer eigenen Tischlerei realisieren wir effizient und
kostenorientiert Sonderlösungen für unsere Kunden.

Disposition von Personal und Logistik",Mecklenburg-Vorpommern > Mecklenburg-Vorpommern > Vorpommern-Greifswald,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,
07.11.2024,Erfolgreiches Süßwarenunternehmen zu verkaufen Beteiligung Perspektive Übernahme,Überblick: Wir bieten Ihnen die exklusive Möglichkeit zur Übernahme eines wachstumsstarken Süßwarenunternehmens.,Nordrhein-Westfalen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212050,"
Überblick: Wir bieten Ihnen die exklusive Möglichkeit zur Übernahme eines wachstumsstarken Süßwarenunternehmens. Ab Gründung im Quartal 1 des Jahres 2019, hat sich das Unternehmen in kürzester Zeit als führende Marke für außergewöhnliche und exklusive Süßwaren in Deutschland etabliert. Mit einem beeindruckenden Portfolio von über 3.500 Produkten, die im regulären Handel nicht leicht erhältlich sind, sowie Eigenmarken bietet das Unternehmen eine einzigartige Marktposition.

----------

Warum?

- Exklusives Sortiment: Besondere Trend-Produkte aus aller Welt, sowie Eigenprodukte.

- Starke Online-Präsenz: 70% des Umsatzes entsteht über den Shop und 30% des Umsatzes über Einzelhandelskooperationen wie z.B. mit Netto, Rewe, Aldi, Edeka.

- Strategisch schlaues Marketing: Für 14. Millionen Euro Umsatz wurden gerade einmal 350.000€ Werbebudget eingesetzt.

- Wachstumspotenzial: Der Umsatz konnte in den letzten Jahren kontinuierlich gesteigert werden. 2022 betrug er über 7 Millionen Euro, 2023 bereits über 14 Millionen Euro, 2024 werden über 16 - 20 Millionen Euro erwartet mit einem EBIT von 1 Mio bis 1,3 Mio. Euro und weiterem Potenzial für die Zukunft. Als nächstes Umsatzziel werden 20 - 25 Millionen Euro angepeilt.

- Starke Markenpräsenz: Langjährige Kooperationen mit Supermarktketten und eine hohe organische Sichtbarkeit in Suchmaschinen und auf Social Media mit vielen Rankings auf Seite 1. Es wurde in der Vergangenheit immer viel Wert auf organisches Wachstum gelegt, anstatt auf Bezahlte Werbung und Pump & Dump Strategien.

- Etwa 22% wiederkehrende Kunden sprechen für sich.

- Der gesamte Umsatz entsteht aktuell zu 90 % in Deutschland. In Deutschland sieht der Gründer noch deutlich mehr Potenzial, jedoch stehen auch schon Skalierungpläne für weitere Länder an.


----------

Zahlen, Daten & Fakten:

- Umsatzerlöse: 2022: 7.200.941,73€, 2023: 14.249.871,71€, bis Juni 2024: 8.254.230,21€

- EBIT: 2022: 376.733,93€, 2023: 797.685,17€, bis Juni 2024: 508.343,63€

- Aktueller Warenbestand: 2.448.893,98€ (Netto)

- Nächstes realistisches Umsatzziel beträgt 20 - 25 Mio. Euro. Eine Skalierung auf 50. Mio. EUR durch Internationalisierung und Fokus auf Eigenprodukte absolut realistisch.

----------

Eine faire Kaufpreishöhe für beide Seiten sowie BuyOut & Verkäuferdarlehen wäre zu einem gewissen Prozentsatz möglich. Interessiert? Hinterlassen Sie gerne eine Nachricht für weitere Informationen.",Nordrhein-Westfalen,"Handel > Online-Handel; Handel > Großhandel und Handelsvermittlung; Handel > Sonstige; Handel > Einzelhandel > Nahrungs- und Genussmitteln, Getränken und Tabakwaren",11 - 20 Beschäftigte,"über 2,5 Mio. Euro","über 2,5 Mio. Euro",Ja
07.11.2024,"Modernes, etabliertes und erfolgreiches Kaffeehaus sucht Nachfolger/in",Voll ausgestattetes Kaffeehaus auf Selbstbedienungsbasis mit treuen Stammgästen in Kreis Unna.,Nordrhein-Westfalen / Arnsberg / Unna,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212347,"
Eine junge und kleine Kaffeebar sucht herzliche, innovative und ernergievolle Nachfolger.

Da sich unsere Zukunftswünsche geändert haben und wir uns neuen Herausforderungen stellen möchten, haben wir uns dazu entschlossen die Kaffeebar in gute Hände abzugeben.

Seit über zwei Jahren führen wir nun die kleine Kaffeebar in Unna und konnten einen großen, zuverlässigen, liebenswerten und vorallem treuen Kundenstamm mit einer starken Kaufkraft gewinnen. Unsere Hauptgäste sind nicht nur junge Menschen und Familien, sondern auch zuverlässige Senioren, die regelmäßig die Kaffeebar aufzusuchen.

Wir bieten neben unseren Kaffeespezialitäten, kalten Getränken und Kuchen ausschließlich vegetarische und vegane Produkte.

Zur Zeit wird kein Frühstück angeboten.
Da eine große Nachfrage nach einem Frühstück und einem Mittagstisch herrscht, könnte bespielweise das Angebot an dieser Stelle erweitert werden.

Die Kaffeebar ist mit allen notwendigen Arbeitsgeräten ausgestattet, die alle erst knapp über zwei Jahre alt und funktionsfähig sind.

Wichtige Details zusammengefasst:
- Sitzplätze im Gastraum: 23
- Sitzplätze im Außenbereich: 18 (muss für das kommende Jahr erneut beantragt werden)
- Toiletten: 1 Personaltoilette, 1 Herrentoilette, 1 Barrierefreie/Damentoilette
- Gastraum: 86 qm
- Lagerraum: 30 qm
- Nebenkosten: 200,-
- Kaltmiete: 1290,-

Der Laden kann ab Dezember im jetzigen Zustand übernommen werden.
Wir freuen uns über ingeniöse Interessenten, die der Kaffeebar einen frischen Flair verleihen und diese weiterhin erfolgreich führen wollen.

Bei Interesse bitten wir um eine aussagekräftige Anfrage. Da unsere Zeit begrenzt ist, werden wir nur eindeutig formulierte Anfragen mit vollständigen Kontaktdaten zur Kenntnis nehmen.
Weitere Details werden erst nach erfolgreicher Kommunikation bekannt gegeben.",Nordrhein-Westfalen > Arnsberg > Unna,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,über 50 - 250 Tsd. Euro,Nein
07.11.2024,Etablierter Vordachhersteller sucht Nachfolger,Metallverarbeitendes etabliertes Unternehmen sucht Nachfolger aus der Metallverarbeitung zum Soforteinstig in bestehenden Räumlichkeiten im nördl. Landkr. HN,"Baden-Württemberg / Stuttgart / Heilbronn, Landkreis",https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212400,"
Wir sind bundesweiter Hersteller von Überdachungen im nördl. Lkr. Heilbronn mit bundesweiten Kundenstamm an Fachhändlern im Metallbau, Schreinerei, Bauelementehandel die selbst nicht produzieren, mit jahrelang aufgebautem Kundenstamm auf Fachmessen.
Der regionale Verkauf an Endkunden mit Montage kann jederzeit ergänzend aufgebaut werden.

Das Firmengebäude umfasst eine Produktionsfläche von gesamt 800 qm, 200 qm Ausstellungsfläche. Die Räumlichkeiten sind gemietet mit gesichertem langfristigem Mietvertrag. Der komplette Maschinenpark wird mit übergeben, sowie Fahrzeuge und Kranvorrichtung, alles was zur fortführenden Produktion erforderlich ist, sowie kompletter Büroeinrichtung mit Hard-/Software, daher ist ein direkter Einstieg ungehindert ohne weitere Investitionen sofort möglich.
Es besteht ein langjähriger treuer Kundenstamm an Handwerkern mit sehr guter Zahlungsmoral ohne Außenstände, das spricht für eine qualitativ hochwertige Verarbeitung der Produkte, mit regelmäßigen Auftragseingängen.
Ein gleitender Übergang wird gerne durch den Inhaber begleitet. Im gesamten stehen 5 langjährige Mitarbeiter zur Verfügung, die gerne weiter für das Unternehmen tätig sind.

Diese Chance eignet sich ideal für Fachleute aus dem Metallbau bzw. Schweißfachleute, die einen eigenen Betrieb gründen möchten und eine solide Ausgangsbasis und Betriebsstruktur suchen.","Baden-Württemberg > Stuttgart > Heilbronn, Landkreis",,bis 5 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",über 50 - 250 Tsd. Euro,Ja
06.11.2024,Moderner Heizungs- und Sanitärbetrieb aus Bad Schwartau zu verkaufen,Gut aufgestellter SHK-Betrieb altersbedingten an Nachfolge/in zu verkaufen. Großer Kundenstamm aus Privat- und Gewerbekunden im Premiumsegment vorhanden.,Schleswig-Holstein / Schleswig-Holstein / Ostholstein,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212392,"
Unser Heizungs- und Sanitärbetrieb ist seit über 30 Jahren in der Region Lübeck und Hamburg erfolgreich am Markt. Nun suchen wir altersbedingt einen Übernehmer oder eine Übernehmerin, der oder die unsere Nachfolge antreten möchte.

Bei der Sanierung von Bädern im Premiumsegment haben wir uns in der Region einen Namen gemacht. Unser Unternehmen hat sich nicht nur auf hochwertiger Bäder spezialisiert, sondern bietet den Kunden auch Sanierung im energetischen Bereich der Wärmeversorgung von Wohnhäusern, sowie Mehrfamilienhäusern an. Kundendienst und Service bilden zusätzlich die Grundlage für eine konstant gute Auftragslage - wir bieten Wartungsdienste für Gasheizgeräte, Wärmepumpen, Solarthermieanlagen und Enthärtungsanlagen an.

Unsere Kunden bestehen aus Investoren im Baubereich, gewerblichen und industriellen Endkunden sowie Privatpersonen.

Unser langjähriges, erfahrenes und motiviertes Team zeichnet sich durch Selbstständigkeit und Offenheit aus. Techniker sind jeweils in ihren Spezialgebieten ausgebildet und arbeiten selbstständig.

Beim Verkauf sind alle Unternehmensbestandteile wie Inventar, Ausstattungen und Fahrzeuge inklusive. Auch Lagerbestände von Materialien, Werkzeugen, Firmenfahrzeugen und Büroausstattung gehören dazu. Eine Übergangszeit zur Einarbeitung und Übergabe wird garantiert.",Schleswig-Holstein > Schleswig-Holstein > Ostholstein,,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,
06.11.2024,*** Traditionsreiches Haus sucht würdige Nachfolge! ***,"Etabliertes Hotel, in 6. Generation inhabergeführt, im laufenden Betrieb, mit Stammgästen, frei von jeglichen Belastungen, erwartet ambitionierten Junghotelier!",Hessen / Darmstadt / Bergstraße,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212343,"
Im südhessischen Lampertheim - äußerst verkehrsgünstig, ideal im Zentrum gelegen und größtes Haus mit langer Tradition - befindet sich dieses altehrwürdige Hotel-Restaurant, das im 19. Jahrhundert erbaut wurde.

Urkundlich verbrieft wurde das Objekt im Familienbesitz erstmalig 1823 und erfuhr neben dem Abbruch und der Neuerrichtung 1960 im Laufe der Jahrzehnte eine stetige Anpassung und Modernisierung an die wachsenden Anforderungen, die an ein namhaftes Haus gestellt werden.

Die weiteren Details entnehmen Sie bitte dem vollständigen Exposé unter:
https://www.immobilienscout24.de/expose/154279857


Gerne stehe ich Ihnen für erste Rückfragen unter den nachstehenden Rufnummern oder per Email zur Verfügung.

Ich freue mich auf Ihre Kontaktaufnahme und unseren Besichtigungstermin!

Mit freundlichen Grüßen

Lothar Lehné
--
Fon: +49-6252-305 69 25
Mobil: +49-172-692 55 52
mailto:lothar@lehne.co",Hessen > Darmstadt > Bergstraße,,6 - 10 Beschäftigte,über 250 - 500 Tsd. Euro,"über 500 Tsd. - 2,5 Mio. Euro",Ja
